name,year,revenue_index,land_area,primary_revenue_source
Istifanos (Hayq) Monastery,1400,52.6,,"Notable possessions
Currently the monastery houses a number of ancient relics, which include a manuscript copy of the Book of the Gospels written around 1280; Egre-muk (or wooden-cuffs), a huge pot which ancient monks used to cook, and other 13th century objects.

Another prized relict is an icon of the Christ child sitting on his mother's knees, known as ""The One Who Listens"", which the monks believe is miraculous. Created in the 15th century, the icon was cleaned and repaired by a British charity, The Ethiopian Heritage Fund in 2010, and subsequently was housed in a special museum as the monastery.[4]"
Istifanos (Hayq) Monastery,1500,67.6,,"Notable possessions
Currently the monastery houses a number of ancient relics, which include a manuscript copy of the Book of the Gospels written around 1280; Egre-muk (or wooden-cuffs), a huge pot which ancient monks used to cook, and other 13th century objects.

Another prized relict is an icon of the Christ child sitting on his mother's knees, known as ""The One Who Listens"", which the monks believe is miraculous. Created in the 15th century, the icon was cleaned and repaired by a British charity, The Ethiopian Heritage Fund in 2010, and subsequently was housed in a special museum as the monastery.[4]"
Istifanos (Hayq) Monastery,1600,82.7,,"Notable possessions
Currently the monastery houses a number of ancient relics, which include a manuscript copy of the Book of the Gospels written around 1280; Egre-muk (or wooden-cuffs), a huge pot which ancient monks used to cook, and other 13th century objects.

Another prized relict is an icon of the Christ child sitting on his mother's knees, known as ""The One Who Listens"", which the monks believe is miraculous. Created in the 15th century, the icon was cleaned and repaired by a British charity, The Ethiopian Heritage Fund in 2010, and subsequently was housed in a special museum as the monastery.[4]"
Istifanos (Hayq) Monastery,1700,97.7,,"Notable possessions
Currently the monastery houses a number of ancient relics, which include a manuscript copy of the Book of the Gospels written around 1280; Egre-muk (or wooden-cuffs), a huge pot which ancient monks used to cook, and other 13th century objects.

Another prized relict is an icon of the Christ child sitting on his mother's knees, known as ""The One Who Listens"", which the monks believe is miraculous. Created in the 15th century, the icon was cleaned and repaired by a British charity, The Ethiopian Heritage Fund in 2010, and subsequently was housed in a special museum as the monastery.[4]"
Istifanos (Hayq) Monastery,1800,83.6,,"Notable possessions
Currently the monastery houses a number of ancient relics, which include a manuscript copy of the Book of the Gospels written around 1280; Egre-muk (or wooden-cuffs), a huge pot which ancient monks used to cook, and other 13th century objects.

Another prized relict is an icon of the Christ child sitting on his mother's knees, known as ""The One Who Listens"", which the monks believe is miraculous. Created in the 15th century, the icon was cleaned and repaired by a British charity, The Ethiopian Heritage Fund in 2010, and subsequently was housed in a special museum as the monastery.[4]"
Istifanos (Hayq) Monastery,1900,64.3,,"Notable possessions
Currently the monastery houses a number of ancient relics, which include a manuscript copy of the Book of the Gospels written around 1280; Egre-muk (or wooden-cuffs), a huge pot which ancient monks used to cook, and other 13th century objects.

Another prized relict is an icon of the Christ child sitting on his mother's knees, known as ""The One Who Listens"", which the monks believe is miraculous. Created in the 15th century, the icon was cleaned and repaired by a British charity, The Ethiopian Heritage Fund in 2010, and subsequently was housed in a special museum as the monastery.[4]"
Istifanos (Hayq) Monastery,2000,45.0,,"Notable possessions
Currently the monastery houses a number of ancient relics, which include a manuscript copy of the Book of the Gospels written around 1280; Egre-muk (or wooden-cuffs), a huge pot which ancient monks used to cook, and other 13th century objects.

Another prized relict is an icon of the Christ child sitting on his mother's knees, known as ""The One Who Listens"", which the monks believe is miraculous. Created in the 15th century, the icon was cleaned and repaired by a British charity, The Ethiopian Heritage Fund in 2010, and subsequently was housed in a special museum as the monastery.[4]"
Tsadkane Mariam Monastery,1500,40.1,,
Tsadkane Mariam Monastery,1600,60.4,,
Tsadkane Mariam Monastery,1700,80.7,,
Tsadkane Mariam Monastery,1800,98.7,,
Tsadkane Mariam Monastery,1900,72.7,,
Tsadkane Mariam Monastery,2000,46.8,,
Debre Abbay,1400,38.6,,
Debre Abbay,1500,55.9,,
Debre Abbay,1600,73.2,,
Debre Abbay,1700,90.5,,
Debre Abbay,1800,90.0,,
Debre Abbay,1900,67.9,,
Debre Abbay,2000,45.8,,
Abba Garima Monastery,600,33.4,,
Abba Garima Monastery,700,41.9,,
Abba Garima Monastery,800,50.4,,
Abba Garima Monastery,900,59.0,,
Abba Garima Monastery,1000,67.5,,
Abba Garima Monastery,1100,76.0,,
Abba Garima Monastery,1200,84.5,,
Abba Garima Monastery,1300,93.0,,
Abba Garima Monastery,1400,98.0,,
Abba Garima Monastery,1500,87.1,,
Abba Garima Monastery,1600,76.2,,
Abba Garima Monastery,1700,65.2,,
Abba Garima Monastery,1800,54.3,,
Abba Garima Monastery,1900,43.4,,
Sviatohirsk Lavra,1600,47.3,,
Sviatohirsk Lavra,1700,70.7,,
Sviatohirsk Lavra,1800,94.1,,
Sviatohirsk Lavra,1900,77.7,,
Sviatohirsk Lavra,2000,47.8,,
Monastery of St Simeon Stylites (Qalaat Samaan),400,31.8,,
Monastery of St Simeon Stylites (Qalaat Samaan),500,38.8,,
Monastery of St Simeon Stylites (Qalaat Samaan),600,45.9,,
Monastery of St Simeon Stylites (Qalaat Samaan),700,53.0,,
Monastery of St Simeon Stylites (Qalaat Samaan),800,60.1,,
Monastery of St Simeon Stylites (Qalaat Samaan),900,67.1,,
Monastery of St Simeon Stylites (Qalaat Samaan),1000,74.2,,
Monastery of St Simeon Stylites (Qalaat Samaan),1100,81.3,,
Monastery of St Simeon Stylites (Qalaat Samaan),1200,88.4,,
Monastery of St Simeon Stylites (Qalaat Samaan),1300,95.4,,
Monastery of St Simeon Stylites (Qalaat Samaan),1400,96.8,,
Monastery of St Simeon Stylites (Qalaat Samaan),1500,87.7,,
Monastery of St Simeon Stylites (Qalaat Samaan),1600,78.6,,
Monastery of St Simeon Stylites (Qalaat Samaan),1700,69.5,,
Monastery of St Simeon Stylites (Qalaat Samaan),1800,60.4,,
Monastery of St Simeon Stylites (Qalaat Samaan),1900,51.4,,
Monastery of St Simeon Stylites (Qalaat Samaan),2000,42.3,,
St. George Coptic Orthodox Monastery,600,31.6,,
St. George Coptic Orthodox Monastery,700,39.7,,
St. George Coptic Orthodox Monastery,800,47.8,,
St. George Coptic Orthodox Monastery,900,55.8,,
St. George Coptic Orthodox Monastery,1000,63.9,,
St. George Coptic Orthodox Monastery,1100,72.0,,
St. George Coptic Orthodox Monastery,1200,80.1,,
St. George Coptic Orthodox Monastery,1300,88.1,,
St. George Coptic Orthodox Monastery,1400,96.2,,
St. George Coptic Orthodox Monastery,1500,94.5,,
St. George Coptic Orthodox Monastery,1600,84.1,,
St. George Coptic Orthodox Monastery,1700,73.8,,
St. George Coptic Orthodox Monastery,1800,63.4,,
St. George Coptic Orthodox Monastery,1900,53.1,,
St. George Coptic Orthodox Monastery,2000,42.7,,
Deir Mar Maroun,300,33.3,,
Deir Mar Maroun,400,39.9,,
Deir Mar Maroun,500,46.4,,
Deir Mar Maroun,600,53.0,,
Deir Mar Maroun,700,59.6,,
Deir Mar Maroun,800,66.2,,
Deir Mar Maroun,900,72.7,,
Deir Mar Maroun,1000,79.3,,
Deir Mar Maroun,1100,85.9,,
Deir Mar Maroun,1200,92.4,,
Deir Mar Maroun,1300,99.0,,
Deir Mar Maroun,1400,92.8,,
Deir Mar Maroun,1500,84.4,,
Deir Mar Maroun,1600,75.9,,
Deir Mar Maroun,1700,67.5,,
Deir Mar Maroun,1800,59.1,,
Deir Mar Maroun,1900,50.6,,
Deir Mar Maroun,2000,42.2,,
Our Lady of Saidnaya Monastery,600,34.2,,
Our Lady of Saidnaya Monastery,700,42.1,,
Our Lady of Saidnaya Monastery,800,50.0,,
Our Lady of Saidnaya Monastery,900,57.9,,
Our Lady of Saidnaya Monastery,1000,65.8,,
Our Lady of Saidnaya Monastery,1100,73.7,,
Our Lady of Saidnaya Monastery,1200,81.5,,
Our Lady of Saidnaya Monastery,1300,89.4,,
Our Lady of Saidnaya Monastery,1400,97.3,,
Our Lady of Saidnaya Monastery,1500,93.3,,
Our Lady of Saidnaya Monastery,1600,83.2,,
Our Lady of Saidnaya Monastery,1700,73.0,,
Our Lady of Saidnaya Monastery,1800,62.9,,
Our Lady of Saidnaya Monastery,1900,52.8,,
